image_name,class_label,gt_crop,gt_disease,r3_consensus_crop,r3_consensus_disease,r3_consensus_diseased,r3_mean_confidence,r3_crop_agreement,r3_disease_agreement,r1_consensus_crop,r1_consensus_disease,r1_consensus_diseased,r1_mean_confidence,r1_crop_agreement,r1_disease_agreement,baseline_crop_correct,baseline_disease_correct,baseline_both_correct,consensus_crop_correct,consensus_disease_correct,consensus_both_correct,r1_qwen2.5vl:7b_crop,r1_qwen2.5vl:7b_disease,r1_qwen2.5vl:7b_both_correct,r2_qwen2.5vl:7b_crop,r2_qwen2.5vl:7b_disease,r2_qwen2.5vl:7b_both_correct,r3_qwen2.5vl:7b_crop,r3_qwen2.5vl:7b_disease,r3_qwen2.5vl:7b_both_correct,r2_qwen2.5vl:7b_reverted,r3_qwen2.5vl:7b_reverted,r2_qwen2.5vl:7b_influenced_by,r3_qwen2.5vl:7b_influenced_by,r2_qwen2.5vl:7b_disease_changed,r3_qwen2.5vl:7b_disease_changed,r1_llava:7b_crop,r1_llava:7b_disease,r1_llava:7b_both_correct,r2_llava:7b_crop,r2_llava:7b_disease,r2_llava:7b_both_correct,r3_llava:7b_crop,r3_llava:7b_disease,r3_llava:7b_both_correct,r2_llava:7b_reverted,r3_llava:7b_reverted,r2_llava:7b_influenced_by,r3_llava:7b_influenced_by,r2_llava:7b_disease_changed,r3_llava:7b_disease_changed,r1_qwen2.5vl:3b_crop,r1_qwen2.5vl:3b_disease,r1_qwen2.5vl:3b_both_correct,r2_qwen2.5vl:3b_crop,r2_qwen2.5vl:3b_disease,r2_qwen2.5vl:3b_both_correct,r3_qwen2.5vl:3b_crop,r3_qwen2.5vl:3b_disease,r3_qwen2.5vl:3b_both_correct,r2_qwen2.5vl:3b_reverted,r3_qwen2.5vl:3b_reverted,r2_qwen2.5vl:3b_influenced_by,r3_qwen2.5vl:3b_influenced_by,r2_qwen2.5vl:3b_disease_changed,r3_qwen2.5vl:3b_disease_changed
Mg_083.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Greasy Spot,0,0.9333333333333332,1.0,0.675,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,qwen2.5vl:3b,0,0
Mg_088.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Healthy,0,0.6666666666666666,1.0,0.344,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Healthy,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:7b,llava:7b and qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,1,0,0,None,"<exact peer name who changed your verdict, or None>",0,1
Zn_098.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,Citrus,Greening,1,0.9833333333333334,1.0,0.656,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,1,0,Citrus,Healthy,0,Citrus,Greening,0,Citrus,Greening,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,0,0,0,None,"llava:7b, qwen2.5vl:7b",0,1
Greasy_spot_036.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,0,0.9666666666666667,1.0,0.675,Citrus,Healthy,0,0.9,1.0,0.656,1,0,0,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,0,0,None,qwen2.5vl:3b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Greasy_spot_070.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.9333333333333332,1.0,0.675,1,1,1,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,llava:7b,None,0,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,AGREE with qwen2.5vl:7b,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,0,0,None,llava:7b,0,1
Red_scale_sequelae_021.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,Citrus,Greasy Spot,1,0.95,1.0,0.675,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Texas_mite_093.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Citrus_leafminer_009.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,Citrus,Leaf Miner,1,0.9666666666666667,1.0,0.669,Citrus,Leaf Miner,1,0.9166666666666666,1.0,0.669,1,1,1,1,1,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,None,None,0,0,Citrus,Red Scale Sequelae,0,Citrus,Red Scale Sequelae,0,Citrus,Red Scale Sequelae,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,0,0,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,Citrus,Leaf Miner,1,0,0,qwen2.5vl:7b,qwen2.5vl:3b,0,0
Mg_069.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Healthy,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Texas_mite_035.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,Citrus,Healthy,0,0.9833333333333334,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Mg_090.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Greasy Spot,0,0.9666666666666667,1.0,0.675,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:3b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Mn_021.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,Citrus,Iron Deficiency,1,0.9666666666666667,1.0,1.0,Citrus,Iron Deficiency,1,0.875,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Iron Deficiency,0,0,0,qwen2.5vl:3b,None,0,1,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,qwen2.5vl:7b and qwen2.5vl:3b,0,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,qwen2.5vl:3b,0,0
Texas_mite_038.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.95,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,,0,0
Fe_034.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.9666666666666667,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Red_scale_025.jpg,"Citrus,Red Scale",Citrus,Red Scale,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.9166666666666666,1.0,0.675,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Red Scale Sequelae,0,Citrus,Red Scale Sequelae,0,Citrus,Greasy Spot,0,0,0,llava:7b,None,0,1
HLB_033.jpg,"Citrus,Greening",Citrus,Greening,Citrus,Iron Deficiency,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.925,1.0,0.344,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Iron Deficiency,0,0,0,llava:7b and qwen2.5vl:3b,llava:7b,0,1,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Iron Deficiency,0,0,0,None,llava:7b,0,1
Mn_027.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,1
Greasy_spot_055.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,1,0.6666666666666666,1.0,0.675,Citrus,Greasy Spot,1,0.9166666666666666,1.0,0.675,1,1,1,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,None,0,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,,None,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Magnesium Deficiency,0,0,0,None,"<exact peer name who changed your verdict, or None>",0,1
HLB_029.jpg,"Citrus,Greening",Citrus,Greening,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.9,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Healthy,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Healthy,0,0,0,Qwen2.5vl:7b,None,1,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Zn_093.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,Citrus,Greening,1,0.95,1.0,0.656,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,1,Citrus,Healthy,0,Citrus,Greening,0,Citrus,Greening,0,0,0,,qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,0,0,0,None,"llava:7b, qwen2.5vl:7b",0,1
N_042.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,llava:7b and qwen2.5vl:3b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Greasy_spot_087.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,qwen2.5vl:7b,qwen2.5vl:7b and qwen2.5vl:3b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,1,0,0,None,"llava:7b, qwen2.5vl:7b",0,1
N_021.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,1
Texas_mite_099.jpg,"Citrus,Texas Mite",Citrus,Texas Mite,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.9,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
Mg_027.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Greasy Spot,1,0.9666666666666667,1.0,0.656,Citrus,Magnesium Deficiency,1,0.9500000000000001,1.0,0.344,1,1,1,1,0,0,Citrus,Magnesium Deficiency,1,Citrus,Magnesium Deficiency,1,Citrus,Magnesium Deficiency,1,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,1
Healthy_049.jpg,"Citrus,Healthy",Citrus,Healthy,Citrus,Healthy,0,0.6666666666666666,1.0,0.675,Citrus,Healthy,0,0.925,1.0,1.0,1,1,1,1,1,1,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,None,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Healthy,1,0,0,None,qwen2.5vl:7b and qwen2.5vl:3b,0,0,Citrus,Healthy,1,Citrus,Healthy,1,Citrus,Magnesium Deficiency,0,0,0,None,"<exact peer name who changed your verdict, or None>",0,1
Red_scale_014.jpg,"Citrus,Red Scale",Citrus,Red Scale,Citrus,Greasy Spot,1,0.9666666666666667,1.0,0.669,Citrus,Greasy Spot,1,0.875,1.0,0.669,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Red Scale,1,Citrus,Red Scale,1,Citrus,Red Scale,1,0,0,None,qwen2.5vl:7b,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:3b,0,0
Zn_014.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Healthy,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Healthy,0,0,0,None,None,1,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
HLB_035.jpg,"Citrus,Greening",Citrus,Greening,Citrus,Greasy Spot,1,1.0,1.0,0.675,Citrus,Greasy Spot,1,0.875,1.0,0.675,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,Qwen2.5vl:7b,None,0,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,,0,0
Red_scale_sequelae_081.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,Citrus,Greasy Spot,1,1.0,1.0,0.675,Citrus,Greasy Spot,1,0.8833333333333333,1.0,0.675,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava (Round 2),0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Greening,0,0,0,qwen2.5vl:7b,llava:7b,0,0
Mn_008.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,Citrus,Greasy Spot,1,0.9666666666666667,1.0,0.344,Citrus,Greasy Spot,1,0.875,1.0,0.344,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,llava:7b,None,0,0,Citrus,Leaf Miner,0,Citrus,Leaf Miner,0,Citrus,Leaf Miner,0,0,0,None,None,0,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,qwen2.5vl:3b,None,0,0
Zn_081.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,Citrus,Magnesium Deficiency,1,0.9666666666666667,1.0,1.0,Citrus,Healthy,0,0.9,1.0,0.656,1,0,0,1,0,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,0,0,None,qwen2.5vl:7b,0,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,0,0,None,qwen2.5vl:7b,0,1
Mg_078.jpg,"Citrus,Magnesium Deficiency",Citrus,Magnesium Deficiency,Citrus,Greasy Spot,1,0.8666666666666667,1.0,1.0,Citrus,Healthy,0,0.9,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:3b,0,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:7b,0,1
Zn_078.jpg,"Citrus,Zinc Deficiency",Citrus,Zinc Deficiency,Citrus,Magnesium Deficiency,1,0.9333333333333332,1.0,1.0,Citrus,Healthy,0,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,Citrus,Magnesium Deficiency,0,0,0,qwen2.5vl:7b,qwen2.5vl:7b,1,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,0,0,None,qwen2.5vl:7b,0,1
Red_scale_sequelae_077.jpg,"Citrus,Red Scale Sequelae",Citrus,Red Scale Sequelae,Citrus,Greasy Spot,1,0.9666666666666667,1.0,1.0,Citrus,Greasy Spot,1,0.9166666666666666,1.0,1.0,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,"llava:7b, qwen2.5vl:3b",0,0
Fe_011.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,Citrus,Healthy,0,0.6666666666666666,1.0,0.675,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,0,0,None,"<exact peer name who changed your verdict, or None>",0,1
Greasy_spot_029.jpg,"Citrus,Greasy Spot",Citrus,Greasy Spot,Citrus,Greasy Spot,1,0.9666666666666667,1.0,0.675,Citrus,Greasy Spot,1,0.8500000000000001,1.0,0.675,1,1,1,1,1,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,None,0,0,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,Citrus,Greasy Spot,1,0,0,None,qwen2.5vl:7b,0,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,llava:7b,0,0
N_048.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.925,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
HLB_015.jpg,"Citrus,Greening",Citrus,Greening,Citrus,Greening,1,0.9666666666666667,1.0,1.0,Citrus,Greening,1,0.875,1.0,0.669,1,1,1,1,1,1,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Greening,1,Citrus,Greening,1,0,0,None,None,1,0,Citrus,Greening,1,Citrus,Greening,1,Citrus,Greening,1,0,0,None,qwen2.5vl:7b,0,0
N_032.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,Citrus,Healthy,0,1.0,1.0,0.669,Citrus,Healthy,1,0.925,1.0,0.656,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Healthy,0,0,0,None,None,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greening,0,0,0,None,qwen2.5vl:7b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,,0,0
Fe_080.jpg,"Citrus,Iron Deficiency",Citrus,Iron Deficiency,Citrus,Healthy,0,1.0,1.0,1.0,Citrus,Healthy,0,0.95,1.0,1.0,1,0,0,1,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,qwen2.5vl:7b and llava:7b,0,0
HLB_036.jpg,"Citrus,Greening",Citrus,Greening,Citrus,Iron Deficiency,1,1.0,1.0,0.656,Citrus,Iron Deficiency,1,0.9166666666666666,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,None,"qwen2.5vl:7b, llava:7b",0,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,Citrus,Iron Deficiency,0,0,0,llava:7b,,0,0
Citrus_leafminer_025.jpg,"Citrus,Leaf Miner",Citrus,Leaf Miner,Citrus,Greasy Spot,1,0.95,1.0,1.0,Citrus,Greasy Spot,1,0.875,1.0,0.675,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,llava:7b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,None,0,1
Mn_023.jpg,"Citrus,Manganese Deficiency",Citrus,Manganese Deficiency,Citrus,Leaf Miner,1,0.6333333333333333,1.0,0.675,Citrus,Greening,1,0.95,1.0,0.344,1,0,0,1,0,0,Citrus,Greening,0,Citrus,Greening,0,Citrus,Leaf Miner,0,0,0,llava:7b and qwen2.5vl:3b,None,0,1,Citrus,Leaf Miner,0,Citrus,Leaf Miner,0,Citrus,Leaf Miner,0,0,0,qwen2.5vl:7b,llava:7b,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Magnesium Deficiency,0,0,0,None,"<exact peer name who changed your verdict, or None>",0,1
N_014.jpg,"Citrus,Nitrogen Deficiency",Citrus,Nitrogen Deficiency,Citrus,Greasy Spot,0,1.0,1.0,0.675,Citrus,Healthy,0,0.95,1.0,0.656,1,0,0,1,0,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,Citrus,Greasy Spot,0,0,0,None,None,0,0,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Greasy Spot,0,0,0,None,qwen2.5vl:3b,0,1,Citrus,Healthy,0,Citrus,Healthy,0,Citrus,Healthy,0,0,0,None,None,0,0
