image_name,class_label,gt_crop,gt_disease,agent,pred_crop,pred_disease,reasoning,confidence,crop_correct,disease_correct,both_correct,parse_failed,reasoning_quality,plausibility
6.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, dark spots, which are characteristic of citrus black spot disease. This disease typically appears as small, circular lesions on the leaf surface, which matches the visual evidence in the image.",0.95,1,0,0,0,,
114.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits small, dark spots on the upper surface, which is characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits, causing the development of these distinct spots.",0.95,1,0,0,0,,
1.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by chlorotic (yellowish) areas on the leaf, typically on the veins or interveinal areas. This is a common symptom of Citrus Greening, also known as Huanglongbing (HLB), a bacterial disease.",0.95,1,0,0,0,,
147.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic symptoms of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
53.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows dark, circular spots with a yellow halo, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits, causing the leaves to turn yellow and drop prematurely. The presence of these spots on the leaf is strong evidence of black spot disease.",0.95,1,0,0,0,,
27.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular lesions with brownish centers and yellowish halos, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
44.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits small, circular, brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
78.jpg,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows distinct circular brown spots with a yellowish halo, which are characteristic of citrus black spot disease. This disease is commonly observed on citrus leaves and fruits, causing these symptoms.",0.95,1,1,1,0,,
g (178).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the distortion of the leaf shape and the presence of a large, irregularly shaped hole, indicative of the disease's progression. This is a common symptom of Citrus Greening, also known as Huanglongbing (HLB), which is a bacterial disease.",0.95,1,1,1,0,,
g (156).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by yellowing and distortion of the leaf. This disease is often associated with citrus trees and is caused by a bacterium. The presence of these symptoms strongly suggests the leaf is affected by Citrus Greening.",0.95,1,1,1,0,,
19.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic symptoms of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
14.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, dark spots, which are characteristic of black spot disease in citrus. This disease typically appears as small, circular, and dark lesions on the leaf surface. The presence of these spots strongly suggests the leaf is diseased.",0.95,1,0,0,0,,
g (73).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, dark spots scattered across its surface, which is characteristic of black spot disease in citrus. The spots are typically small and round, and they appear to be concentrated on the upper surface of the leaf.",0.95,1,0,0,0,,
22.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, dark spots, which are characteristic of black spot disease in citrus plants. This disease typically presents as small, circular, dark lesions on the leaf surface.",0.95,1,0,0,0,,
g (37).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits yellowing and mottling, which are characteristic symptoms of citrus greening disease. This disease is caused by a bacterium and is often accompanied by leaf yellowing and distortion. The presence of these symptoms strongly suggests the leaf is affected by citrus greening.",0.95,1,1,1,0,,
121.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic symptoms of citrus black spot disease.",0.95,1,0,0,0,,
29.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by a mottled appearance and yellowing of the leaf. This is a common symptom of the disease in citrus plants.",0.95,1,0,0,0,,
b (176).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, characterized by the presence of chlorotic (yellowish-green) areas and necrotic (brown) spots, which are typical signs of this disease. Citrus greening is caused by a bacterium and is often accompanied by leaf distortion and yellowing, which are evident in this image.",0.95,1,0,0,0,,
g (188).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by yellowing and distortion of the leaf, which is consistent with the visual evidence in the image. The presence of these symptoms is a strong indicator of citrus greening.",0.95,1,1,1,0,,
b (169).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by yellowing and mottling of the leaf, which is indicative of the disease. The presence of these symptoms is a strong indicator of citrus greening.",0.95,1,0,0,0,,
b (196).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows a distinct yellowing and browning pattern, which is characteristic of citrus greening disease. This disease is caused by a bacterium and is often accompanied by leaf yellowing and chlorosis, as seen in the image.",0.95,1,0,0,0,,
86.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits small, circular, brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease typically causes such symptoms on the leaves of citrus trees.",0.95,1,0,0,0,,
b (180).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the yellowing and distortion of the leaf. This is a common symptom of the disease, which is caused by a bacterium and can lead to the death of the tree if left untreated.",0.95,1,0,0,0,,
b (205).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by the distortion of leaf veins and the presence of brownish discoloration, which is indicative of the disease's progression. The leaf also appears to be wilting, which is a common symptom of citrus greening.",0.95,1,0,0,0,,
151.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows distinct circular brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits, causing the symptoms observed here.",0.95,1,0,0,0,,
19.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Healthy,"The leaf appears to be a citrus leaf, which is typically elongated and smooth. There are no visible signs of disease such as spots, lesions, or discoloration that would indicate the presence of diseases like Black Spot, Canker, or Greening.",0.95,1,1,1,0,,
53.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the presence of chlorotic (yellowish-green) areas on the leaf, which is evident in this image. This disease is typically caused by a bacterium and is a significant threat to citrus crops.",0.95,1,0,0,0,,
g (32).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits yellowing and mottling, which are characteristic symptoms of Citrus Greening disease. This disease is caused by a bacterium and is often accompanied by leaf discoloration and stunting. The presence of these symptoms strongly suggests the presence of Citrus Greening.",0.95,1,1,1,0,,
b (139).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by yellowing and distortion of the leaf, which is evident in the image. The presence of a brown spot and the overall yellowing of the leaf are indicative of this disease.",0.95,1,0,0,0,,
57.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening disease, which is characterized by a distorted shape and a mottled appearance. This disease is caused by a bacterium and is often accompanied by leaf distortion and yellowing, which are evident in the image.",0.95,1,0,0,0,,
30.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by a mottled appearance and distortion of the leaf structure. This is evident from the irregular shape and the presence of dark spots, which are typical signs of this disease.",0.95,1,0,0,0,,
b (282).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by the yellowing of the leaf and the presence of dark brown necrotic spots. These symptoms are indicative of the disease's progression.",0.95,1,0,0,0,,
b (181).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows distinct brown spots with a dark border, which is characteristic of citrus black spot disease. This disease typically appears as circular or irregular brown lesions on the leaf surface, often with a dark margin and sometimes with a yellow halo around the lesion. The presence of these symptoms strongly suggests the presence of black spot disease.",0.95,1,1,1,0,,
b (243).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows a dark, circular lesion with a yellow halo, which is characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,1,1,0,,
bl (3).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease, characterized by the yellowing and distortion of the leaf, which is typical of this disease. The presence of these symptoms strongly suggests the leaf is affected by citrus greening.",0.95,1,0,0,0,,
g (89).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening disease, which is characterized by a yellowing and distortion of the leaf. This is a common symptom of the disease, which is caused by a bacterium and can be visually identified by the discoloration and deformation of the leaf.",0.95,1,1,1,0,,
b (85).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by yellowing and distortion of the leaf, which is consistent with the visual evidence in the image. The presence of these symptoms strongly suggests the leaf is affected by citrus greening.",0.95,1,0,0,0,,
b (189).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by yellowing and distortion of the leaf, which is consistent with the visual evidence in the image. The presence of the bacterium is not directly visible, but the symptoms are indicative of this disease.",0.9,1,0,0,0,,
g (5).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of citrus greening, a bacterial disease characterized by yellowing and distortion of the leaf, which is evident in the image. The presence of these symptoms strongly suggests the presence of the disease.",0.95,1,1,1,0,,
b (242).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows dark brown to black spots with a yellowish halo, which is characteristic of citrus black spot disease. This disease is common on citrus leaves and often appears as circular or irregular spots with a necrotic center and a yellowish margin.",0.95,1,1,1,0,,
15.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Healthy,"The leaf in the image appears to be a citrus leaf, characterized by its broad, ovate shape with a prominent midrib and a slightly serrated edge. There are no visible signs of disease such as spots, lesions, or discoloration that would indicate the presence of diseases like Black Spot or Canker. The leaf looks intact and there are no symptoms of Greening disease, which typically causes yellowing or distortion of leaves.",0.95,1,1,1,0,,
g (2).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, characterized by the yellowing and distortion of the leaf, which are typical signs of this bacterial infection. The presence of these symptoms strongly suggests the leaf is affected by Citrus Greening.",0.95,1,1,1,0,,
24.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of citrus greening disease, characterized by the presence of brown spots and discoloration, which are indicative of the bacterium Candidatus Liberibacter asiaticus that causes the disease. The leaf also shows signs of chlorosis, which is a common symptom of citrus greening.",0.95,1,0,0,0,,
85.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits dark brown spots with a reddish-brown margin, which is characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits, causing the leaf to turn yellow and eventually fall off. The presence of these spots is a clear indicator of the disease.",0.95,1,0,0,0,,
g (197).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, with yellowing and discoloration, which is characteristic of citrus greening disease. This disease is caused by a bacterium and is often accompanied by leaf distortion and yellowing, which are evident in the image.",0.95,1,1,1,0,,
b (145).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by yellowing and distortion of the leaf, which is consistent with the visual evidence in the image. The presence of a brown spot on the leaf could also be indicative of the disease, as citrus greening can cause leaf discoloration and necrosis.",0.9,1,0,0,0,,
20.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by mottling and distortion of the leaf, as seen in the image. The presence of these symptoms is a strong indicator of the disease.",0.95,1,0,0,0,,
b (259).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, characterized by the yellowing and distortion of the leaf, which are typical signs of this disease. The presence of these symptoms strongly suggests the leaf is diseased.",0.95,1,0,0,0,,
g (79).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus Greening disease, characterized by the yellowing of the leaf, which is a common symptom of this disease. The presence of chlorosis (yellowing of the leaf) suggests the breakdown of chlorophyll, which is a key indicator of the Greening disease in citrus plants.",0.95,1,1,1,0,,
g (76).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of citrus greening, a bacterial disease characterized by a mottled appearance and distortion of the leaf structure. The leaf shows a yellowish-green coloration and a distorted shape, which are typical signs of this disease.",0.95,1,1,1,0,,
46.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of citrus Greening disease, characterized by chlorosis (yellowing) and distortion of the leaf, which are typical signs of this disease. The presence of these symptoms strongly suggests the leaf is affected by Greening.",0.95,1,0,0,0,,
b (191).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by the yellowing and distortion of the leaf, which are typical signs of this bacterial disease. The presence of these symptoms strongly suggests the leaf is diseased.",0.95,1,0,0,0,,
71.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits small, circular brown spots with yellow halos, which are characteristic symptoms of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
b (161).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by yellowing and distortion of the leaf, which are typical signs of this bacterial disease. The presence of these symptoms strongly suggests the leaf is diseased.",0.95,1,0,0,0,,
g (187).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by the yellowing and mottling of the leaf, which is a common sign of this bacterial infection in citrus trees.",0.95,1,1,1,0,,
b (95).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows dark brown spots with a reddish-brown margin, which are characteristic of citrus black spot disease. This disease typically appears as circular or irregular spots on the leaf surface.",0.95,1,1,1,0,,
g (182).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, which is characterized by the yellowing of the leaf tissue, and the presence of necrotic spots, which are indicative of citrus Greening disease. These symptoms are consistent with the visual evidence of the leaf.",0.95,1,1,1,0,,
b (251).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, characterized by the yellowing and browning of the leaf tissue, which is indicative of the disease. This is a common symptom of Citrus Greening, also known as Huanglongbing (HLB), which is a bacterial disease.",0.95,1,0,0,0,,
4.png.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits small, circular, brown spots on the upper surface, which is characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits and is caused by the fungus Guignardia citricarpa.",0.95,1,0,0,0,,
b (222).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening disease, characterized by the yellowing of the leaf and the presence of brownish discoloration along the veins, which are typical signs of this disease. The leaf also appears to be dry and curled, which are common symptoms of citrus greening.",0.95,1,0,0,0,,
44.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The leaf appears to have a mottled appearance with yellowing and discoloration, which is characteristic of this disease. The presence of these symptoms strongly suggests the leaf is affected by citrus greening.",0.95,1,0,0,0,,
b (277).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by yellowing and mottling of the leaf, which is evident in the image. The presence of these symptoms is a strong indicator of citrus greening.",0.95,1,0,0,0,,
g (1).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the yellowing and distortion of the leaf. This is a common symptom of the disease, which is caused by a bacterium and is often accompanied by leaf distortion and yellowing.",0.95,1,1,1,0,,
75.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular brown spots with yellow halos, which are characteristic of citrus black spot disease. The presence of these symptoms strongly suggests the leaf is diseased.",0.95,1,0,0,0,,
37.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows dark, circular spots with a yellowish halo, which are characteristic of citrus black spot disease. This disease is common in citrus trees and typically presents as small, dark lesions on the leaves.",0.95,1,0,0,0,,
b (69).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, dark spots scattered across its surface, which is characteristic of black spot disease in citrus. This disease typically causes small, circular, dark spots on the leaves, often with a yellow halo around them, which is consistent with the image provided.",0.95,1,1,1,0,,
42.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of citrus greening disease. This disease is characterized by the yellowing and distortion of leaves, which is evident in the image. The presence of these symptoms strongly suggests the leaf is affected by citrus greening.",0.95,1,0,0,0,,
33.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Healthy,"The leaf appears to be a citrus leaf, and there are no visible signs of disease such as spots, lesions, or discoloration that would indicate the presence of diseases like Black Spot or Canker. The leaf looks healthy with a uniform green color and no signs of wilting or damage.",0.95,1,1,1,0,,
g (39).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, dark spots scattered across its surface, which is characteristic of black spot disease in citrus. This disease typically causes small, round, dark spots on the leaf surface, which matches the visual evidence in the image.",0.95,1,0,0,0,,
g (130).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by yellowing and mottling of the leaf, as well as the presence of small, dark spots. These symptoms are indicative of the disease, which is caused by a bacterium and is highly destructive to citrus trees.",0.95,1,1,1,0,,
5.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by the yellowing and mottling of the leaf, which is indicative of the disease's progression. This is a common symptom of Citrus Greening, also known as Huanglongbing (HLB), which is a bacterial disease.",0.9,1,0,0,0,,
g (30).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by the presence of chlorotic (yellowish) areas on the leaf, which is a common symptom of this bacterial disease. The disease is often spread by the psyllid insect, which can be seen as small, dark spots on the leaf surface.",0.95,1,1,1,0,,
b (197).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening disease, characterized by the yellowing and distortion of the leaf, which is a common symptom of this bacterial disease. The presence of these symptoms strongly suggests the leaf is affected by citrus greening.",0.95,1,0,0,0,,
10.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. This disease is characterized by the yellowing and distortion of leaves, which is evident in the image. The presence of these symptoms strongly suggests the leaf is affected by citrus greening.",0.95,1,0,0,0,,
b (91).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows brown spots with a dark border, which is characteristic of citrus black spot disease. This disease is common in citrus plants and typically appears as circular or irregular brown spots on the leaves.",0.95,1,1,1,0,,
g (22).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, with yellowing and necrosis, which are characteristic symptoms of citrus greening disease. The presence of these symptoms strongly suggests the leaf is affected by this disease.",0.95,1,1,1,0,,
88.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows numerous small, circular lesions with brown centers and yellow halos, which are characteristic symptoms of citrus black spot disease. This disease is commonly found on citrus leaves and fruits, causing significant yield loss.",0.95,1,0,0,0,,
144.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brownish spots with yellow halos, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits, causing these distinctive symptoms.",0.95,1,0,0,0,,
8.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Healthy,"The leaf appears to be a citrus leaf, characterized by its smooth, glossy surface and the prominent central vein. There are no visible signs of disease such as spots, lesions, or discoloration that would indicate the presence of diseases like Black Spot or Canker. The leaf looks healthy and vibrant.",0.95,1,1,1,0,,
g (91).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by the yellowing and distortion of the leaf, which is indicative of the disease. The presence of these symptoms is strong evidence of the disease being present.",0.95,1,1,1,0,,
35.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease is common on citrus leaves and typically appears as small, raised, and brown lesions surrounded by a yellow halo.",0.95,1,0,0,0,,
g (16).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by yellowing and mottling of the leaf, which is typical of this disease. The presence of these symptoms strongly suggests the leaf is diseased with Citrus Greening.",0.95,1,1,1,0,,
135.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots scattered across its surface, which is characteristic of black spot disease in citrus plants. This disease typically causes small, dark spots on the leaves, which can lead to premature leaf drop and reduced fruit yield.",0.95,1,0,0,0,,
155.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits circular lesions with dark brown to black centers, which are characteristic of citrus black spot disease. These symptoms are not consistent with canker, greening, or a healthy leaf.",0.95,1,0,0,0,,
69.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, brown, circular spots with a yellow halo, which are characteristic of citrus black spot disease. This disease is common on citrus leaves and typically appears as these distinct lesions.",0.95,1,0,0,0,,
g (90).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the yellowing and distortion of the leaf, as well as the presence of the bacterium that causes the disease. The leaf appears to be in a state of decline, which is typical for leaves affected by Citrus Greening.",0.9,1,1,1,0,,
g (135).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by yellowing and distortion of the leaf, as well as the presence of a gall on the leaf stem. These are typical signs of Citrus Greening, a bacterial disease that affects citrus trees.",0.95,1,1,1,0,,
15.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
b (164).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by yellowing and distortion of the leaf, as well as the presence of brown necrotic spots, which are indicative of the disease's progression. The leaf also shows signs of leaf distortion and discoloration, which are common symptoms of Citrus Greening.",0.95,1,0,0,0,,
b (49).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by yellowing and distortion of the leaf, as well as the presence of brown necrotic spots. These symptoms are indicative of the disease affecting the citrus plant.",0.95,1,0,0,0,,
g (87).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by yellowing and distortion of the leaf. This is a common symptom of the disease, which is caused by a bacterium and is often accompanied by leaf distortion and yellowing.",0.95,1,1,1,0,,
55.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Healthy,"The leaf appears to be a citrus leaf, and there are no visible signs of disease such as spots, lesions, or discoloration that would indicate the presence of diseases like Black Spot or Canker. The leaf looks intact and there are no symptoms of Citrus Greening disease, which typically causes yellowing and distortion of leaves.",0.95,1,1,1,0,,
g (95).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by the presence of small, dark spots scattered across the leaf surface. These spots are indicative of the bacterial infection that causes this disease. The leaf also appears to be yellowing, which is a common symptom of Citrus Greening.",0.95,1,1,1,0,,
g (124).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the yellowing and distortion of the leaf. This is a common symptom of this disease, which is caused by a bacterium and is often accompanied by leaf distortion and yellowing.",0.95,1,1,1,0,,
